RowNumber,CustomerId,Surname,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Cat_Geography_France,Cat_Geography_Germany,Cat_Geography_Spain
5267,15784700,Chikelu,420,1,13,7,3027,0,1,1,9129,0,1,0,0
5268,15710397,Lin,193,1,8,4,0,1,1,0,7417,0,1,0,0
5269,15687648,Nicholson,300,1,10,1,0,1,0,0,4636,0,1,0,0
5270,15732281,Ugoji,289,1,16,6,5224,0,1,0,3336,1,0,1,0
5271,15607230,Michel,197,1,15,9,5417,1,1,1,3256,0,0,1,0
5272,15567630,Bruce,330,1,22,6,1606,0,1,0,6963,1,0,1,0
5273,15587507,Feng,459,1,29,6,0,0,1,0,9361,1,1,0,0
5274,15733904,McDonald,138,1,14,9,5279,0,1,0,1644,0,1,0,0
5275,15709511,Watt,231,1,25,8,0,1,1,0,5023,0,1,0,0
5276,15579616,Goodwin,292,0,24,8,0,1,0,1,9903,0,1,0,0
5277,15694852,Arcuri,184,1,11,4,3363,1,1,1,2467,0,1,0,0
5278,15589924,Rapuluolisa,186,0,22,1,0,1,1,1,5461,0,0,0,1
5279,15799300,Kao,119,1,13,0,2667,0,1,0,1620,1,0,1,0
5280,15731330,Tsui,261,0,22,7,1618,0,1,1,6245,0,0,0,1
5281,15694129,Summers,178,0,10,3,1586,0,1,0,271,1,0,1,0
5282,15620372,Cross,296,1,13,3,0,1,0,0,2358,0,0,0,1
5283,15744622,Osorio,431,1,14,8,2902,0,1,0,5463,0,1,0,0
5284,15799815,Bobrov,265,0,5,4,5893,0,0,1,1042,0,0,1,0
5285,15759250,Barnett,354,1,33,3,1530,0,1,1,1441,0,0,1,0
5286,15732643,Pike,11,0,35,1,4241,0,1,1,3093,1,0,0,1
5287,15690540,Gearheart,293,0,23,1,4420,0,0,0,8874,0,0,0,1
5288,15803078,Bruno,244,0,20,1,0,1,1,0,4524,0,0,0,1
5289,15652180,Egobudike,191,1,12,2,0,1,1,1,6632,0,1,0,0
5290,15741195,Okechukwu,222,1,1,5,0,0,1,1,8841,0,0,0,1
5291,15743490,Zikoranachidimma,404,0,38,9,1203,0,1,0,1451,1,0,1,0
5292,15575510,Milanesi,268,0,14,2,5663,0,0,1,7712,0,1,0,0
5293,15732610,Ahern,354,0,10,6,0,1,1,0,7740,0,1,0,0
5294,15602909,Dickson,213,0,23,10,0,1,1,1,8290,0,0,0,1
5295,15734058,Anayochukwu,118,1,14,9,6080,0,1,1,1065,0,0,1,0
5296,15801788,McDonald,315,0,11,6,6274,0,1,0,8541,0,0,1,0
5297,15702462,Fiorentini,228,0,26,6,90,0,1,1,5644,1,0,0,1
5298,15683416,Russo,181,1,33,8,1427,2,1,1,9637,1,0,1,0
5299,15794187,Young,304,1,18,6,2701,1,1,0,5922,0,1,0,0
5300,15792989,Bianchi,152,0,53,1,1893,0,1,1,1246,0,1,0,0
5301,15613734,Fallaci,249,0,15,6,780,1,1,1,5658,0,1,0,0
5302,15606177,Crawford,281,1,21,2,0,1,1,0,4371,0,1,0,0
5303,15636700,Marsh,310,1,21,9,4847,0,0,1,7368,0,1,0,0
5304,15645766,Kosisochukwu,243,1,7,9,0,1,1,1,409,0,0,0,1
5305,15671345,Piccio,140,0,24,6,436,1,0,0,2814,0,0,0,1
5306,15652469,Nevels,308,1,9,1,0,1,1,0,4649,0,1,0,0
5307,15749638,Kaodilinakachukwu,214,0,33,9,1930,0,1,1,8267,1,1,0,0
5308,15728706,Amaechi,143,0,31,7,0,0,1,0,681,1,1,0,0
5309,15735439,P'an,58,0,13,1,2669,0,0,0,4120,0,0,0,1
5310,15778696,Ikemefuna,293,0,18,5,6131,0,1,0,6006,0,0,0,1
5311,15624744,Tai,231,1,24,9,2854,0,0,0,3570,1,0,1,0
5312,15584338,Winn,323,0,22,0,0,1,1,0,3105,0,1,0,0
5313,15726178,Hardy,321,0,30,8,0,1,1,0,9174,0,0,0,1
5314,15794939,Chiu,392,0,54,5,3298,1,1,1,5284,0,1,0,0
5315,15788068,Lopez,352,1,27,10,5109,2,1,0,1109,1,0,1,0
5316,15572956,Steen,292,1,18,5,2816,0,1,1,6137,0,1,0,0
5317,15780386,Ferri,263,1,22,5,2009,0,1,0,8671,0,0,0,1
5318,15791114,Yegorova,309,1,19,1,4491,0,1,0,8035,0,1,0,0
5319,15708046,Knowles,353,1,13,0,3005,0,1,0,7950,0,0,0,1
5320,15719779,May,254,1,7,1,5733,1,1,0,4650,0,0,1,0
5321,15591550,Bianchi,134,1,18,3,511,0,1,0,3341,0,0,0,1
5322,15639368,Pipes,341,1,7,0,2441,0,0,0,8622,0,1,0,0
5323,15699830,Doherty,330,0,22,7,0,1,1,1,6149,0,1,0,0
5324,15569264,Yobanna,231,1,14,5,6211,0,1,1,7483,0,1,0,0
5325,15595158,Hsu,263,1,13,5,5438,1,1,1,5285,0,0,1,0
5326,15599126,Russell,138,0,25,0,3542,0,1,1,3891,1,1,0,0
5327,15650575,Payne,329,0,41,6,0,1,1,1,8040,1,0,0,1
5328,15641490,Windsor,459,0,7,8,299,1,1,0,4386,0,0,1,0
5329,15680234,Bray,276,1,9,2,4693,0,1,0,8295,0,0,1,0
5330,15592230,Seleznyov,229,1,23,3,0,1,1,1,6887,0,1,0,0
5331,15626212,Wark,225,1,11,9,0,0,1,1,8334,0,1,0,0
5332,15700627,Y?,246,0,28,2,5053,0,1,0,8335,1,0,1,0
5333,15782641,Brown,319,0,11,3,3174,0,1,0,9398,0,0,0,1
5334,15784445,Huang,326,1,15,1,1523,0,0,0,9712,0,0,0,1
5335,15813681,Zito,395,1,6,2,3215,1,1,1,6290,0,0,1,0
5336,15596649,Bailey,260,0,21,8,0,0,1,0,6894,0,1,0,0
5337,15700460,Allnutt,139,0,37,4,3268,0,0,1,6190,1,1,0,0
5338,15724076,Christie,424,0,39,5,0,2,0,0,1919,1,0,0,1
5339,15784000,Pope,324,0,16,9,1738,0,0,0,8904,1,0,1,0
5340,15733966,Johnstone,105,0,37,4,3674,0,1,1,1542,1,0,1,0
5341,15612667,Bird,289,1,24,0,0,0,1,0,6837,0,0,0,1
5342,15654025,Jones,255,0,33,4,1696,0,0,0,6546,0,1,0,0
5343,15589431,Pedder,416,1,29,1,6104,0,1,1,3260,0,0,1,0
5344,15578238,Calabrese,336,1,29,7,0,1,1,0,9654,0,1,0,0
5345,15566269,Chialuka,396,1,7,5,0,1,1,0,2308,0,1,0,0
5346,15639217,McKenzie,415,1,16,6,0,1,0,0,5033,0,1,0,0
5347,15688644,Holloway,212,1,13,1,4070,0,1,0,5481,0,1,0,0
5348,15662426,Tang,258,1,14,1,0,0,0,1,4552,1,0,0,1
5349,15720511,Byrne,156,1,23,3,5463,0,1,0,8754,1,0,1,0
5350,15567246,Selwyn,293,1,14,3,1766,1,1,1,6406,0,0,1,0
5351,15647965,Genovese,86,0,39,9,2702,1,1,1,3526,1,1,0,0
5352,15679048,Koger,167,1,23,2,3587,0,1,1,5578,0,0,1,0
5353,15675749,Baranov,304,0,5,1,0,1,1,1,7112,0,1,0,0
5354,15782181,Greco,201,1,17,6,595,0,1,0,3594,1,0,0,1
5355,15795738,Owens,398,1,13,4,6160,0,1,1,8639,0,1,0,0
5356,15773751,Y?,206,0,11,1,4256,0,1,0,7900,0,1,0,0
5357,15655436,Kendall,448,1,29,2,4596,0,1,1,8399,1,0,1,0
5358,15691396,Ko,16,1,13,5,4349,1,1,1,3609,0,0,1,0
5359,15796958,Tang,267,1,21,7,0,1,1,0,2366,0,1,0,0
5360,15801832,Lombardo,293,1,24,1,3016,0,1,1,1134,1,0,1,0
5361,15661349,Perkins,242,1,17,10,0,1,1,0,3262,0,1,0,0
5362,15719265,Feng,198,1,28,9,0,1,1,0,8521,0,1,0,0
5363,15779985,Lo,359,0,19,1,4336,1,1,1,1344,0,0,1,0
5364,15663410,Piccio,380,1,33,5,4510,2,1,1,7651,1,0,0,1
5365,15704144,Mazzanti,421,1,15,2,3830,1,0,1,5294,0,0,1,0
5366,15774104,Chukwualuka,148,1,21,2,0,1,1,1,2352,0,0,0,1
5367,15812230,Elliot,279,0,24,5,73,2,1,1,5003,0,0,1,0
5368,15742848,Gratton,282,1,23,5,0,0,1,1,3261,0,1,0,0
5369,15745326,Carandini,147,0,44,3,425,0,0,0,876,1,1,0,0
5370,15674541,Robinson,184,1,34,8,3557,0,0,0,5588,1,0,0,1
5371,15728564,Lo,291,1,23,6,0,1,0,1,6730,1,1,0,0
5372,15580701,Ma,321,1,15,3,5593,0,1,0,3931,1,1,0,0
5373,15688973,Vinogradova,207,0,21,5,0,1,1,1,4144,0,0,0,1
5374,15709412,H?,385,1,12,6,0,1,0,1,3167,0,0,0,1
5375,15607753,Alexandrova,215,0,5,10,322,0,0,1,4535,0,0,0,1
5376,15705352,Yang,295,1,20,7,2488,0,1,1,3769,0,0,0,1
5377,15602500,Maslova,459,1,20,1,5221,0,0,1,5212,0,0,0,1
5378,15672437,Buccho,251,1,54,1,5812,1,1,1,7136,0,1,0,0
5379,15720968,Young,215,1,9,2,4123,1,1,0,7412,0,0,1,0
5380,15730796,Barker,236,0,3,7,1512,0,1,1,8444,0,1,0,0
5381,15768219,Sung,459,1,18,0,0,1,1,0,7092,0,0,0,1
5382,15663883,Hansen,459,1,14,9,4952,1,1,1,7504,0,0,1,0
5383,15589296,Brown,333,0,22,6,2375,0,1,1,4350,0,1,0,0
5384,15586425,Lo Duca,188,1,10,4,0,1,1,1,8845,0,1,0,0
5385,15679813,Ellis,336,1,10,1,0,0,1,0,1975,0,0,0,1
5386,15681410,Korff,422,0,18,6,1443,0,0,1,1303,1,0,1,0
5387,15668283,Gardiner,251,1,30,9,3066,3,0,0,3906,1,1,0,0
5388,15624072,Kiernan,278,1,4,10,0,1,1,0,8801,0,0,0,1
5389,15669664,Thompson,183,1,36,1,1562,0,0,0,260,1,0,1,0
5390,15682728,Mathews,383,0,14,4,0,1,0,0,5752,0,1,0,0
5391,15573851,Macrossan,344,0,20,1,0,2,0,0,4608,1,1,0,0
5392,15733661,Illingworth,248,0,9,8,4390,1,1,0,329,0,0,0,1
5393,15710012,Bowen,347,1,26,2,0,1,1,0,2106,1,0,0,1
5394,15763327,Craig,444,1,14,8,3650,1,1,1,1359,0,1,0,0
5395,15668853,Menhennitt,246,0,26,0,5738,0,1,1,6035,0,0,0,1
5396,15639303,Moore,198,1,30,5,3749,0,0,1,6721,0,0,1,0
5397,15691011,Shoebridge,200,1,24,9,5853,1,1,1,6613,0,1,0,0
5398,15638513,Palermo,332,0,22,7,5009,1,0,0,1870,0,1,0,0
5399,15648933,Reilly,440,1,26,3,2460,0,1,1,1389,1,0,1,0
5400,15628904,Bowen,342,1,17,8,1790,0,1,1,2237,0,0,0,1
5401,15644788,Fyodorov,340,0,12,5,0,1,1,0,9465,0,1,0,0
5402,15598161,Clements,263,1,29,10,0,1,1,0,8510,0,1,0,0
5403,15745624,McKenzie,437,1,19,4,0,1,1,0,4757,0,1,0,0
5404,15733169,Craig,199,1,4,7,3672,0,1,1,8061,0,0,0,1
5405,15801417,Iloerika,266,1,19,4,681,0,1,1,5772,0,1,0,0
5406,15592707,Dolgorukova,140,0,46,2,6166,1,1,1,2997,0,0,1,0
5407,15593954,Eva,125,0,29,6,2321,0,0,0,6085,0,1,0,0
5408,15714431,Yeh,170,1,19,1,1616,1,0,1,5085,0,1,0,0
5409,15638257,P'an,291,0,36,0,707,1,1,1,2650,0,0,0,1
5410,15690939,Howe,184,1,10,7,0,0,1,1,545,0,0,0,1
5411,15723613,Jenkins,232,0,10,4,0,1,1,0,2007,0,1,0,0
5412,15813640,Shih,251,0,22,7,0,1,1,0,549,0,1,0,0
5413,15707322,Nnamdi,388,0,30,2,2808,0,0,0,4942,1,1,0,0
5414,15588918,Mitchell,280,0,24,6,0,1,1,0,9845,0,1,0,0
5415,15600357,Findlay,104,0,22,1,4845,1,1,0,7576,0,1,0,0
5416,15747014,Pisani,459,0,10,1,1974,0,0,1,3700,0,1,0,0
5417,15809830,Belisario,239,1,32,8,0,1,0,1,3945,0,1,0,0
5418,15662245,Pomeroy,197,1,14,1,0,1,1,1,435,0,1,0,0
5419,15651075,Ibrahimova,171,1,17,3,4976,0,0,1,8856,0,0,1,0
5420,15594456,K?,349,0,38,4,1521,0,1,1,4246,1,0,0,1
5421,15583462,Graham,304,1,10,5,6086,1,1,1,4420,0,1,0,0
5422,15757661,Trevisano,198,0,21,7,0,1,0,0,4815,0,1,0,0
5423,15729117,Trevisano,216,0,13,1,1756,0,1,1,8327,0,1,0,0
5424,15749671,K?,403,1,17,6,0,1,1,1,3411,0,1,0,0
5425,15566253,Manning,189,1,26,9,5046,0,0,0,7382,1,0,1,0
5426,15595153,Tucker,253,0,26,8,2032,1,0,0,7469,0,0,1,0
5427,15698572,Schaffer,245,0,18,1,0,0,1,0,2116,0,0,0,1
5428,15674149,Esomchi,208,1,18,3,4005,1,1,1,1970,0,0,1,0
5429,15623082,Ch'ang,116,0,17,2,0,1,1,0,4881,0,1,0,0
5430,15797905,Walker,291,0,30,7,0,1,1,0,3227,0,1,0,0
5431,15746028,Chu,323,0,6,7,0,1,1,0,8297,0,1,0,0
5432,15582951,Crawford,305,0,7,8,3772,0,1,0,6119,0,1,0,0
5433,15616471,Milne,208,1,33,0,0,0,1,1,8751,0,0,0,1
5434,15641575,Anenechukwu,186,1,19,2,3843,0,1,0,2764,0,1,0,0
5435,15638803,Donaldson,342,0,14,5,0,1,1,0,6603,0,0,0,1
5436,15808283,Kelly,256,0,15,4,0,0,1,0,7646,0,1,0,0
5437,15811200,Ts'ao,440,0,16,2,0,1,0,0,8277,0,1,0,0
5438,15733476,Gonzalez,152,1,12,6,394,0,1,1,8821,0,0,1,0
5439,15633274,Tai,288,1,16,7,5811,0,1,0,6118,0,1,0,0
5440,15582168,Muravyova,322,0,43,4,5392,1,1,0,6201,0,0,1,0
5441,15807269,Milanesi,299,1,25,2,5980,0,0,0,5995,1,0,1,0
5442,15602979,Lin,360,1,11,1,4512,0,1,0,3321,0,1,0,0
5443,15660417,Lambert,222,0,25,10,3233,0,0,0,4759,1,0,1,0
5444,15590199,Temple,310,1,10,1,1835,0,0,1,3779,0,0,0,1
5445,15641794,Ridley,307,1,15,5,4520,1,0,1,1944,0,1,0,0
5446,15779174,Young,60,0,18,2,0,1,1,1,9020,0,1,0,0
5447,15785547,Slye,274,1,10,8,6322,1,1,0,4148,0,1,0,0
5448,15795124,Pan,335,1,32,9,1211,0,0,1,268,0,0,1,0
5449,15718912,Hsueh,217,0,26,5,3753,0,0,1,6647,1,0,1,0
5450,15592028,Roberts,158,0,28,7,0,0,1,1,5474,0,1,0,0
5451,15580227,Moss,412,1,15,6,0,1,1,0,5795,0,1,0,0
5452,15657830,Andrews,272,1,25,4,884,1,1,0,7500,0,1,0,0
5453,15798256,Takasuka,167,0,27,1,5590,1,0,0,4491,1,1,0,0
5454,15643819,Dawson,323,0,7,4,0,1,0,0,4106,0,1,0,0
5455,15754301,Bruche,313,1,21,5,0,0,1,0,333,0,1,0,0
5456,15726855,Oliver,414,0,27,9,2924,0,1,0,9463,1,0,1,0
5457,15755225,Ryan,268,1,16,9,4438,1,1,0,8955,0,0,1,0
5458,15725221,Sabbatini,347,1,44,10,702,0,1,1,2093,0,0,1,0
5459,15789055,Watt,244,1,17,2,2660,0,1,0,4534,0,0,0,1
5460,15617507,Wilson,139,0,18,7,0,1,1,0,4025,0,0,0,1
5461,15668894,Abramova,270,1,23,5,3439,1,0,1,6043,0,0,1,0
5462,15589563,Purdy,140,1,13,2,3120,1,0,0,2021,0,0,0,1
5463,15693162,Higgins,303,0,11,5,1558,0,0,0,5625,0,1,0,0
5464,15750099,Marshall,340,0,18,6,0,0,0,0,7637,0,1,0,0
5465,15795540,Reye,165,0,18,2,4422,0,0,1,8887,0,1,0,0
5466,15794941,Chibueze,256,0,23,1,819,2,1,0,9450,0,0,1,0
5467,15611848,Kwemtochukwu,459,1,14,3,4659,0,0,1,7967,0,0,1,0
5468,15581237,Biryukova,182,1,15,1,5823,0,1,1,7510,0,0,0,1
5469,15738150,Chidozie,200,1,27,5,0,1,1,1,7779,0,1,0,0
5470,15678571,Barber,332,1,3,4,0,1,0,0,1207,0,1,0,0
5471,15736124,Thompson,226,1,7,1,1763,1,1,1,5780,0,1,0,0
5472,15623202,Maslov,313,0,21,10,1760,1,1,0,8585,1,0,1,0
5473,15804201,Jones,66,1,24,4,3802,0,0,1,6326,0,0,1,0
5474,15596863,Chidumaga,396,0,20,3,5762,0,1,1,1396,0,0,1,0
5475,15696277,Hs?,260,0,16,9,0,1,1,0,6930,0,1,0,0
5476,15748608,Trentini,221,1,24,5,4956,0,1,1,2107,0,0,1,0
5477,15723864,Lucas,437,1,29,1,2360,1,1,0,4169,1,0,0,1
5478,15802390,Willoughby,333,0,16,2,0,1,1,1,5954,0,1,0,0
5479,15774336,Jamieson,257,1,26,9,2480,1,1,1,4591,0,0,1,0
5480,15648766,Robertson,178,1,17,3,2952,0,0,0,4735,0,0,0,1
5481,15659094,Ojiofor,374,0,16,8,4584,1,0,0,2293,0,0,1,0
5482,15606397,Cameron,186,0,26,1,5502,0,0,1,2183,1,0,1,0
5483,15642619,Mayne,212,1,28,2,0,1,1,0,8716,0,0,0,1
5484,15666032,Mancini,177,1,10,1,3848,0,0,0,2225,0,0,0,1
5485,15595842,Paramor,357,1,27,2,3192,0,0,0,3653,1,0,1,0
5486,15753837,Young,182,1,20,4,0,1,1,1,9812,0,0,0,1
5487,15783882,Daly,380,0,23,5,0,1,0,1,4641,0,0,0,1
5488,15799790,Carter,372,1,17,9,0,0,1,1,1531,0,1,0,0
5489,15628155,Dike,19,0,17,7,2969,0,1,1,5514,0,1,0,0
5490,15703778,Hughes,337,1,15,8,4092,0,0,1,1768,0,1,0,0
5491,15722322,Green,264,0,60,2,0,1,0,1,9419,0,0,0,1
5492,15639278,Chinomso,189,0,18,6,5164,1,1,1,8481,1,0,1,0
5493,15568487,Gorshkov,321,1,17,7,3626,0,1,1,3440,0,1,0,0
5494,15682084,Chinomso,289,1,13,9,0,1,1,0,1774,0,1,0,0
5495,15642821,Ijendu,10,0,30,8,1285,0,0,0,6909,1,0,0,1
5496,15601387,Yen,330,1,17,10,0,1,1,0,3544,0,1,0,0
5497,15642515,Arcuri,229,0,24,1,0,1,0,1,3254,0,1,0,0
5498,15710421,Baresi,383,0,18,8,2965,0,0,0,5092,0,0,0,1
5499,15726774,Field,172,1,17,3,2053,0,0,0,1940,0,1,0,0
5500,15649078,Christian,459,0,9,8,2523,1,1,1,5563,0,0,1,0
5501,15641877,Ross,290,1,29,9,1373,0,1,1,119,0,1,0,0
5502,15796496,Trevisani,240,0,13,8,4656,0,1,0,9494,0,1,0,0
5503,15815690,Akabueze,223,0,22,3,2642,0,1,1,3858,0,0,0,1
5504,15631739,Dunn,313,1,6,10,3389,0,1,1,6418,0,0,0,1
5505,15625584,Martin,395,1,14,2,3232,1,0,0,3962,0,1,0,0
5506,15802466,Donaldson,143,0,35,7,0,1,1,1,4026,0,1,0,0
5507,15697028,McClinton,199,1,16,0,242,1,0,1,8018,0,0,0,1
5508,15575759,Bentley,192,0,22,3,100,0,1,0,5508,1,0,0,1
5509,15567442,Ibezimako,265,0,57,3,0,1,1,1,73,0,1,0,0
5510,15746805,Thomson,206,1,15,9,0,1,1,0,2413,0,1,0,0
5511,15636330,Ch'in,197,0,30,1,5039,1,1,0,1543,1,0,1,0
5512,15714970,Holbrook,276,1,14,0,1865,0,1,0,1018,0,0,1,0
5513,15653784,Solomina,236,1,19,2,3664,0,0,1,4221,0,1,0,0
5514,15693543,McDonald,317,0,15,8,0,1,0,1,760,0,1,0,0
5515,15773283,Dennis,250,1,47,6,23,0,1,0,1597,1,1,0,0
5516,15742534,Faulk,136,0,10,2,3539,1,1,1,7795,0,0,1,0
5517,15569878,Dale,201,1,19,3,1340,0,1,1,166,0,1,0,0
5518,15729454,Gorbunov,74,1,15,8,0,1,1,0,8886,0,1,0,0
5519,15578375,Farrell,237,1,21,6,0,1,0,0,6742,0,1,0,0
5520,15785559,De Luca,287,1,25,1,4343,0,1,0,5572,1,1,0,0
5521,15649414,Walker,179,0,43,6,4966,0,1,1,2207,0,1,0,0
5522,15701605,Forster,424,1,19,1,5969,0,1,0,3338,0,1,0,0
5523,15686696,Brown,426,0,19,6,625,1,1,0,4039,0,1,0,0
5524,15625586,Monaldo,326,1,17,4,0,0,1,1,8364,0,1,0,0
5525,15654975,Wu,250,0,35,0,3545,1,0,1,8008,0,1,0,0
5526,15782993,Pan,233,1,33,10,3504,1,1,1,6424,0,1,0,0
5527,15774382,Longo,188,1,31,4,6049,0,1,1,6193,0,0,1,0
5528,15689602,Findlay,307,1,20,2,4101,0,1,1,2028,0,1,0,0
5529,15756155,Fu,254,1,14,4,0,1,0,1,4879,0,1,0,0
5530,15812647,Yin,300,1,16,8,4400,1,1,0,4561,0,1,0,0
5531,15736043,Hamilton,247,1,16,6,2747,0,1,1,4887,0,1,0,0
5532,15696744,Miller,314,0,13,3,3187,0,0,0,9133,0,1,0,0
5533,15602572,Hsing,329,1,15,9,0,1,1,1,7170,0,1,0,0
5534,15674765,Mitchell,162,1,26,4,0,0,1,0,554,0,0,0,1
5535,15678725,Chamberlin,267,0,11,8,0,1,0,1,6537,0,1,0,0
5536,15694444,Buttenshaw,257,0,14,8,5724,2,1,0,9535,1,0,1,0
5537,15795878,Anayochukwu,245,1,27,3,0,1,1,1,7971,0,0,0,1
5538,15735346,Wallace,136,0,23,10,4585,0,1,1,2841,0,0,1,0
5539,15687094,Calabresi,326,0,10,9,680,1,0,0,1979,0,0,1,0
5540,15790067,Sun,223,1,21,3,5494,0,0,0,2780,0,0,0,1
5541,15605742,Tuan,346,1,25,0,588,0,1,0,1951,1,1,0,0
5542,15566740,Nazarova,196,1,33,3,740,0,0,1,7473,0,0,0,1
5543,15664897,Bryant,291,0,17,2,6233,0,1,1,3160,1,1,0,0
5544,15585777,Pai,319,1,20,3,4142,0,1,1,7762,0,1,0,0
5545,15650864,Power,116,1,24,6,0,1,1,0,1709,0,1,0,0
5546,15806709,Hao,218,1,15,6,1193,0,0,0,4694,0,0,1,0
5547,15633818,McMillan,395,1,14,9,0,1,1,0,6684,0,1,0,0
5548,15713845,Merrett,297,1,20,7,5307,0,1,0,8767,1,1,0,0
5549,15639662,Phillips,319,1,20,2,0,1,1,0,3,0,1,0,0
5550,15567013,De Luca,388,1,15,3,0,1,1,0,1507,0,0,0,1
5551,15777784,Tu,342,0,26,6,6028,0,0,1,9844,0,1,0,0
5552,15800251,Elder,192,0,8,10,377,1,1,0,4852,0,0,1,0
5553,15651315,Dilke,236,1,23,3,0,1,1,0,6659,0,1,0,0
5554,15651450,Panicucci,275,1,13,3,3490,1,1,1,5616,0,0,1,0
5555,15784218,Mason,229,1,20,0,0,1,1,1,1869,0,0,0,1
5556,15572398,Townsend,223,0,21,6,0,1,1,1,8196,0,0,0,1
5557,15707962,Gunson,215,1,22,6,3156,1,1,0,2277,0,1,0,0
5558,15705663,Milano,309,0,21,5,5103,1,1,1,9475,0,0,1,0
5559,15645355,Macleod,286,1,16,3,3800,0,1,1,1272,1,0,1,0
5560,15729557,Olisaemeka,459,1,18,5,3201,0,1,0,9569,1,0,1,0
5561,15631436,Gleeson,173,1,17,4,0,0,1,0,7948,0,1,0,0
5562,15583073,Martin,380,0,38,2,0,0,1,1,1226,1,0,0,1
5563,15614361,Liao,229,1,24,9,3330,0,1,1,1452,0,0,0,1
5564,15724684,Sung,219,1,28,5,1078,0,1,0,2666,0,0,0,1
5565,15700083,Lai,218,1,21,2,4781,1,1,0,461,0,0,0,1
5566,15636541,Cartwright,292,1,17,5,5132,0,0,1,1310,0,0,1,0
5567,15796015,Wu,242,1,24,3,3743,0,0,1,592,0,0,1,0
5568,15787222,Ch'in,285,1,10,1,303,1,1,1,6453,0,0,1,0
5569,15594270,Biryukov,302,1,20,7,6344,1,1,1,719,0,1,0,0
5570,15701524,Ting,318,1,18,0,0,1,1,0,2282,0,1,0,0
5571,15645847,P'eng,178,1,17,2,2309,2,1,0,5495,1,0,1,0
5572,15708867,Niu,293,0,20,3,4417,2,1,0,212,1,0,0,1
5573,15613140,Mellor,174,1,16,6,0,0,1,1,3131,0,1,0,0
5574,15628893,Power,290,1,11,8,0,0,1,0,3297,0,1,0,0
5575,15764073,Arcuri,112,0,18,9,0,1,1,1,806,0,0,0,1
5576,15782879,Lang,265,1,22,2,0,1,1,1,9040,0,1,0,0
5577,15635964,Eve,175,1,47,4,3211,0,1,0,5393,1,0,1,0
5578,15726087,Ch'in,201,0,44,5,0,0,1,1,5043,0,1,0,0
5579,15726313,Napolitani,296,0,32,5,0,1,1,0,5531,0,0,0,1
5580,15578073,Barker,295,1,4,8,0,1,0,0,7140,0,0,0,1
5581,15786249,Whitfield,225,1,12,2,0,1,1,0,9945,0,0,0,1
5582,15812850,Stradford,103,1,49,5,0,1,1,1,4289,0,0,0,1
5583,15596972,Brownlow,143,1,20,3,0,0,0,0,7228,0,1,0,0
5584,15620579,Dunn,304,0,13,8,0,1,0,1,6604,0,0,0,1
5585,15768270,DeRose,188,0,13,9,0,1,1,0,5632,0,0,0,1
5586,15656597,Wang,41,1,20,2,4515,1,1,1,3556,0,0,1,0
5587,15699446,Hobbs,425,0,7,2,5426,1,1,1,1753,0,0,1,0
5588,15615004,Anderson,339,0,19,1,0,1,1,1,6236,0,1,0,0
5589,15704771,Ugochukwu,202,0,17,6,4362,1,1,1,3874,0,1,0,0
5590,15588372,Kirsova,324,0,19,9,1996,0,0,0,7179,1,0,1,0
5591,15681439,Tsou,384,1,7,10,157,1,1,0,705,0,0,1,0
5592,15607509,Ozerova,148,1,20,5,0,1,1,0,2313,0,1,0,0
5593,15670343,Li,185,1,1,6,0,1,0,0,3578,0,0,0,1
5594,15597968,Fyans,226,1,32,7,0,0,1,0,9253,1,0,0,1
5595,15658432,Freeman,297,1,22,6,0,0,1,1,2339,0,1,0,0
5596,15616431,Chiu,217,1,15,4,0,0,0,1,6538,0,1,0,0
5597,15796957,Iadanza,206,1,17,9,0,2,0,1,3627,1,0,0,1
5598,15815552,Ferguson,279,0,24,6,2557,0,1,1,3264,0,1,0,0
5599,15631871,Kelly,225,0,39,7,2948,0,1,1,5241,0,0,1,0
5600,15635870,She,188,0,32,5,3022,0,0,1,9598,1,0,1,0
5601,15596713,Christie,395,1,19,7,5961,1,1,1,3326,0,1,0,0
5602,15684211,Creel,313,0,26,9,5588,0,1,0,7938,0,0,0,1
5603,15760521,Thompson,405,0,32,1,1195,0,1,1,9462,0,1,0,0
5604,15608408,Lazareva,207,1,21,1,0,1,1,0,7956,0,0,0,1
5605,15804721,Boni,211,1,31,0,6326,0,0,0,4882,0,1,0,0
5606,15730272,Evseev,228,1,40,5,5510,0,1,1,4299,0,1,0,0
5607,15741988,Marino,101,0,34,8,3682,0,1,0,509,1,0,1,0
5608,15771728,Mackenzie,250,1,23,7,1902,2,1,0,867,0,0,1,0
5609,15605113,Sutherland,127,0,9,1,4388,0,1,1,7191,0,1,0,0
5610,15661945,Nicolay,232,0,22,4,0,2,1,0,1547,0,0,0,1
5611,15783816,Lori,342,0,10,5,0,1,0,0,638,0,1,0,0
5612,15721207,Piazza,234,1,24,6,1587,0,1,0,4676,0,0,1,0
5613,15764072,Somerville,368,0,13,1,2358,0,1,1,2058,0,1,0,0
5614,15689412,Christie,213,0,14,7,3908,0,1,0,784,0,1,0,0
5615,15798385,Grave,121,0,28,3,0,1,1,1,2778,0,0,0,1
5616,15775339,Lori,129,0,11,8,1297,0,1,0,248,0,1,0,0
